Cardinality,MIP_mean_entropy,MIP_std_entropy,TOPK_mean_entropy,TOPK_std_entropy,BP_mean_entropy,BP_std_entropy,RND_mean_entropy,RND_std_entropy,SB_mean_entropy,SB_std_entropy,SF_mean_entropy,SF_std_entropy,ICARUS_mean_entropy,ICARUS_std_entropy
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,9.203900711732269e-4,9.203900711732269e-4,9.203900711732269e-4,9.203900711732269e-4,NA,NA,0.17679100797488437,0.21242852084366262,0.025919158603029457,0.031749701078255296,1.030702751963041,0.011580314224313076,NA,NA
3,0.0011614029615898806,0.0011614029615898806,0.0011614029615898806,0.0011614029615898806,NA,NA,0.19492433219232486,0.18645159247023665,0.0353723386114529,0.02752781603626411,0.9398661415457704,0.025803720173477106,NA,NA
4,9.203900711732269e-4,9.203900711732269e-4,9.203900711732269e-4,9.203900711732269e-4,NA,NA,0.2067644892998831,0.16726680351962686,0.031977947540420895,0.02452277328276864,0.9683499350545619,0.027583603374619216,NA,NA
5,7.927808558756213e-4,7.927808558756213e-4,7.927808558756213e-4,7.927808558756213e-4,NA,NA,0.2428319347314902,0.15392390161194577,0.030763379597174036,0.01878184089526328,0.9971247364031344,0.02774861549332458,NA,NA
6,7.121109655683249e-4,7.121109655683249e-4,7.121109655683249e-4,7.121109655683249e-4,NA,NA,0.23763246733741736,0.15748753785072242,0.02798908898343856,0.017243701397093778,1.01781464445399,0.032149287071393876,NA,NA
7,6.55699116589535e-4,6.55699116589535e-4,6.55699116589535e-4,6.55699116589535e-4,NA,NA,0.2610802242341113,0.1391464729396239,0.04444481529134077,0.04716478054540277,1.0213993986840735,0.03551781371873825,NA,NA
8,0.040203238091552705,0.040203238091552705,0.040203238091552705,0.040203238091552705,NA,NA,0.282684817153181,0.14167509236303436,0.047123178357787766,0.053404597772705856,0.992579777322321,0.03863793839413815,NA,NA
9,0.03804812865281697,0.03804812865281697,0.03804812865281697,0.03804812865281697,NA,NA,0.2902264119892882,0.13382538476161404,0.0445971229631743,0.050541824568474156,0.9525971937758483,0.040865405448572034,NA,NA
10,0.036307141765134346,0.036307141765134346,0.036307141765134346,0.036307141765134346,NA,NA,0.33262667077445635,0.1371018631419296,0.04255647053015359,0.048229157507862906,0.9160489642185164,0.03940152524159476,NA,NA
11,0.034864026109054126,0.034864026109054126,0.034864026109054126,0.034864026109054126,NA,NA,0.352108642423078,0.14148811556267968,0.04452602323844618,0.048778847644219525,0.8969998234478932,0.041203138975310576,NA,NA
12,0.03544038319712205,0.03544038319712205,0.03544038319712205,0.03544038319712205,NA,NA,0.34597456852152364,0.1367858369233576,0.13423072798626381,0.02167596511937547,0.8741137521802398,0.04338649628932563,0.9921163547287362,0.05454485355264342
13,0.034334418190899545,0.034334418190899545,0.034334418190899545,0.034334418190899545,NA,NA,0.3688658991871305,0.1418679714667966,0.20318940600331142,0.03295937400081469,0.8547375549364725,0.04924581427450312,0.8598940671809376,0.05644321785653134
14,0.0333702655449332,0.0333702655449332,0.0333702655449332,0.0333702655449332,0.8467912192209699,0.05382830985062909,0.38655169738401035,0.13107810224623367,0.2136691566961129,0.037453820738872864,0.8367908206303644,0.04521619105796809,0.7721266229860297,0.04492410307242742
15,0.03252009281132215,0.03252009281132215,0.03252009281132215,0.03252009281132215,NA,NA,0.4098498553000687,0.1220840628934787,0.210345748356284,0.03802867141493546,0.8157075202753252,0.0439176067894747,NA,NA
16,0.16057497630629392,0.16057497630629392,0.03176311119321768,0.03176311119321768,NA,NA,0.42084374292679133,0.11996915005256861,0.2054494565198505,0.03714346467862446,0.7969501074504965,0.042826343193220325,NA,NA
17,0.28324543652163425,0.28324543652163425,0.03108344949112879,0.03108344949112879,NA,NA,0.44564286385400165,0.12175021148009055,0.2010532836619053,0.03634867507909862,0.7798971033157698,0.041909952316650206,NA,NA
18,0.2810439005305562,0.2810439005305562,0.030468760164493416,0.030468760164493416,NA,NA,0.4683494471429041,0.11958315474850388,0.2228289885398106,0.02154002684492195,0.7644742839977637,0.04108116398103788,NA,NA
19,0.29868209155869385,0.29868209155869385,0.029909277964556304,0.029909277964556304,NA,NA,0.4827553187430157,0.11363359349392264,0.25039892246038004,0.02741423703947902,0.7504366352093877,0.04032681165833087,NA,NA
20,0.38115672167388387,0.38115672167388387,0.02939716764912581,0.02939716764912581,NA,NA,0.504969291071072,0.11268474958689394,0.24611156148441127,0.02694484711992928,0.7375875673574959,0.039636331056855725,NA,NA
21,0.4768278387981637,0.4768278387981637,0.02892606169899536,0.02892606169899536,NA,NA,0.5021565451373469,0.11024713859851877,0.3186764105278712,0.030452716786852397,0.7257673166492719,0.03900113682232612,NA,NA
22,0.4696516065558849,0.4696516065558849,0.028490726092060832,0.028490726092060832,NA,NA,0.5176277385781735,0.11254886655336087,0.41679701523097323,0.029259615743599678,0.7148445592212279,0.038414171899608225,NA,NA
23,0.5644509983299151,0.5644509983299151,0.0280868143306291,0.0280868143306291,NA,NA,0.5370981433406045,0.09098734300563913,0.4112950339777662,0.028943651437444196,0.7047102395786902,0.03786957588665383,NA,NA
24,0.6301862970053149,0.6301862970053149,0.027710683512217813,0.027710683512217813,NA,NA,0.5527480200748198,0.09051830873856029,0.4057870850905244,0.028556046094423693,0.6966781429069017,0.039372816279956854,NA,NA
