Cardinality,MIP_mean_entropy,MIP_std_entropy,TOPK_mean_entropy,TOPK_std_entropy,BP_mean_entropy,BP_std_entropy,RND_mean_entropy,RND_std_entropy,SB_mean_entropy,SB_std_entropy,SF_mean_entropy,SF_std_entropy,ICARUS_mean_entropy,ICARUS_std_entropy
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.018775650210851307,0.018775650210851307,0.018775650210851307,0.018775650210851307,NA,NA,0.4779291101102676,0.2622998166392251,0.4735688684320648,0.10795486995348508,0.956868838192984,0.048310925970690206,NA,NA
3,0.17807947026166096,0.17807947026166096,0.17807947026166096,0.17807947026166096,NA,NA,0.4797408524288067,0.1805338079195715,0.34846509847039875,0.08242056640253084,0.8665527532378666,0.041171993372573684,NA,NA
4,0.3659727174484301,0.3659727174484301,0.3659727174484301,0.3659727174484301,NA,NA,0.4994998757235302,0.16708019621998815,0.34899943094141583,0.07092066653418613,0.8998941518267382,0.03896037617287768,NA,NA
5,0.49335969743884805,0.49335969743884805,0.49335969743884805,0.49335969743884805,NA,NA,0.5131039817966253,0.16853261223157384,0.35684591268429794,0.08569268498112538,0.9534228850802147,0.044275484907078416,NA,NA
6,0.44946179724473206,0.44946179724473206,0.44946179724473206,0.44946179724473206,NA,NA,0.5835630136080725,0.16733688104938182,0.3777780567389232,0.05651150989365055,0.9801479234290166,0.0494111757173886,NA,NA
7,0.5839739477745303,0.5839739477745303,0.5839739477745303,0.5839739477745303,NA,NA,0.6122314294895235,0.14479466387578935,0.41603971652507693,0.05292225358534983,1.020366844519636,0.06379151175364864,NA,NA
8,0.5773986363374124,0.5773986363374124,0.5773986363374124,0.5773986363374124,NA,NA,0.6596539823434504,0.13554402629646572,0.44842316109509467,0.06402938789291182,1.0688104399647345,0.06458042546044375,NA,NA
9,0.6867031982337003,0.6867031982337003,0.6867031982337003,0.6867031982337003,NA,NA,0.6993973685956626,0.1368000448938864,0.5275826397599304,0.07034878700528333,1.1244621583543581,0.05564915361289845,1.3288486802671533,0.08808497286703784
10,0.7990338050614466,0.7990338050614466,0.7990338050614466,0.7990338050614466,NA,NA,0.7481654374258754,0.11918097551483224,0.5381588611205829,0.08143320184946004,1.1491723457869634,0.06755020542726378,NA,NA
11,0.833936942583553,0.833936942583553,0.833936942583553,0.833936942583553,NA,NA,0.7848401269717371,0.11799504807988542,0.5571683044067901,0.1033485148849901,1.1916298472621472,0.07175157780048322,1.4766108891897558,0.06960022719467182
12,0.8807766727593425,0.8807766727593425,0.8807766727593425,0.8807766727593425,NA,NA,0.8221581453492403,0.11080894936370041,0.6048101083430152,0.08436601696690349,1.2267350294677333,0.07784290110087538,NA,NA
13,0.93724371637372506,0.93724371637372506,0.93724371637372506,0.93724371637372506,NA,NA,0.8672168650459348,0.114640355956662,0.6448958736190059,0.08579888961245594,1.1940383913431647,0.07418565015042324,1.3238861323588864,0.10139412793598815
14,1.0277297126475144,1.0277297126475144,1.0277297126475144,1.0277297126475144,NA,NA,0.9277308658345822,0.10070822136165966,0.7024940357139982,0.07672773066486413,1.1759795964533397,0.07189155849460195,NA,NA
15,1.005338226090053,1.005338226090053,1.003063064209615,1.003063064209615,1.157766345013707,0.06516957097625521,0.9643384896476227,0.09205058721994369,0.7402740224193048,0.07234691306301112,1.1519219219909633,0.06646476489230893,1.038130579670993,0.06284140544744478
16,0.9819366152292446,0.9819366152292446,0.9797144130907022,0.9797144130907022,NA,NA,0.9808381726499257,0.07775351115645536,0.8024380941260087,0.06591489750469313,1.1314111626409287,0.06232431520090313,1.0903917358500446,0.06621796447047532
17,1.0420606385189781,1.0420606385189781,0.9587506491347196,0.9587506491347196,NA,NA,1.0283737213163562,0.0652392776869948,0.8839860775490349,0.06945484227192981,1.1108258369141335,0.06482610488744685,1.1567796595747715,0.06105252568337141
18,1.0225192398132383,1.0225192398132383,0.9397909197425219,0.9397909197425219,NA,NA,1.0730810838806832,0.04691264992712742,0.9717850515627855,0.06638311817929932,1.0888587516362658,0.06354413923003063,1.125557634876984,0.05952700399021759
19,1.0699510697271122,1.0699510697271122,0.9225340215812635,0.9225340215812635,NA,NA,1.1081025008040504,4.839439589214601e-16,1.0699108497922756,0.0626170537000633,1.0699108497922756,0.0626170537000633,1.0780137870174102,0.06461906599806518
