Cardinality,MIP_mean_entropy,MIP_std_entropy,TOPK_mean_entropy,TOPK_std_entropy,BP_mean_entropy,BP_std_entropy,RND_mean_entropy,RND_std_entropy,SB_mean_entropy,SB_std_entropy,SF_mean_entropy,SF_std_entropy,ICARUS_mean_entropy,ICARUS_std_entropy
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.4853933429337003,0.4853933429337003,0.4853933429337003,0.4853933429337003,NA,NA,0.5385517861315796,0.09691943794585138,0.573003666045023,0.07771452117346035,0.7868199796380781,0.045046891331980414,NA,NA
3,0.5136891507852298,0.5136891507852298,0.5136891507852298,0.5136891507852298,NA,NA,0.5017767387013773,0.0846768239567538,0.5375630887971196,0.06320359429790239,0.7052269197504234,0.034124040492522545,NA,NA
4,0.5913724203608381,0.5913724203608381,0.5913724203608381,0.5913724203608381,NA,NA,0.5270095448479589,0.06785429409845145,0.554190867233081,0.06437149017284934,0.7306952025191705,0.033015120567882306,NA,NA
5,0.6206026426278617,0.6206026426278617,0.6206026426278617,0.6206026426278617,NA,NA,0.5746174896858949,0.06520639633453605,0.5810274529230114,0.05968440830405395,0.7627549631093455,0.03634496012043013,NA,NA
6,0.6772241783789902,0.6772241783789902,0.6772241783789902,0.6772241783789902,NA,NA,0.6074470675444977,0.06542789114246729,0.627510584877663,0.06392971946721805,0.8033168925674082,0.038555836455869394,NA,NA
7,0.7146749961522711,0.7146749961522711,0.7146749961522711,0.7146749961522711,NA,NA,0.66511784614868,0.06057373868482291,0.6786929418670294,0.0627363414382881,0.8228250246392573,0.04523674595286522,NA,NA
8,0.7591545382431459,0.7591545382431459,0.7591545382431459,0.7591545382431459,NA,NA,0.7112697796809216,0.05807095398158783,0.7277770034082,0.0672667832150278,0.8526354984253269,0.042316188755649145,NA,NA
9,0.7973139206253852,0.7973139206253852,0.7973139206253852,0.7973139206253852,NA,NA,0.7540756600554986,0.05921917531456132,0.7490127822696768,0.06859831143726973,0.89568944350421,0.0364274657772813,NA,NA
10,0.8326833931567444,0.8326833931567444,0.8326833931567444,0.8326833931567444,NA,NA,0.796478097509621,0.05887540258872891,0.7881499511426561,0.07118531970155964,0.942833539423409,0.03516512729963763,NA,NA
11,0.8512459818438711,0.8512459818438711,0.8512459818438711,0.8512459818438711,NA,NA,0.8394612588990201,0.05415004209145009,0.8398888352445298,0.07810598633975407,0.9812867782685497,0.038486308251183654,NA,NA
12,0.8964489886064692,0.8964489886064692,0.8964489886064692,0.8964489886064692,NA,NA,0.8870688962544164,0.05456207811339349,0.8774803465186024,0.08119119810212985,1.0253386768199269,0.04020337085676859,NA,NA
13,0.941842078153602,0.941842078153602,0.941842078153602,0.941842078153602,NA,NA,0.9272525479343275,0.05111421886454144,0.9187475022753506,0.08582957233967536,1.065890447289227,0.04078388529432665,NA,NA
14,0.9521540761696882,0.9521540761696882,0.9521540761696882,0.9521540761696882,NA,NA,0.9764703270459,0.0514267082175193,0.9548586297254704,0.08994217360201055,1.098978444822259,0.045308371651158134,NA,NA
15,0.962708122624396,0.962708122624396,0.962708122624396,0.962708122624396,NA,NA,1.018986897074475,0.0528497382285557,0.9974348714021131,0.09057345793792991,1.1390766639132384,0.04909911524586781,NA,NA
16,1.0246919480521715,1.0246919480521715,1.0246919480521715,1.0246919480521715,NA,NA,1.0560444752029103,0.0508702368089673,1.0220098110662268,0.09294836315982355,1.1745846400986066,0.047861219957133806,NA,NA
