Cardinality,MIP_mean_entropy,MIP_std_entropy,TOPK_mean_entropy,TOPK_std_entropy,BP_mean_entropy,BP_std_entropy,RND_mean_entropy,RND_std_entropy,SB_mean_entropy,SB_std_entropy,SF_mean_entropy,SF_std_entropy,ICARUS_mean_entropy,ICARUS_std_entropy
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.9340647716022022,0.9340647716022022,0.9340647716022022,0.9340647716022022,NA,NA,0.6131531631838718,0.12180117130476581,0.8204535191862696,0.12131025782184478,1.0052268886146118,0.012004648670877357,NA,NA
3,0.7952344827868124,0.7952344827868124,0.7952344827868124,0.7952344827868124,NA,NA,0.58254827055268,0.091768503893596,0.6694301015589362,0.07149425093623626,0.9060360246546278,0.010672200484474136,NA,NA
4,0.7949173502566986,0.7949173502566986,0.7949173502566986,0.7949173502566986,NA,NA,0.6093800895829627,0.07258769218502308,0.658725227197011,0.05273923231917814,0.8980498746594813,0.012121897124125303,NA,NA
5,0.7975564283039008,0.7975564283039008,0.7975564283039008,0.7975564283039008,NA,NA,0.648094598900808,0.06853917457222349,0.6791393319789242,0.03326624902906353,0.9012674931119361,0.01179286995578284,NA,NA
6,0.8045680306337691,0.8045680306337691,0.8045680306337691,0.8045680306337691,NA,NA,0.6933675503367778,0.06897212154117896,0.7095618316003053,0.03538620465058622,0.9281333466038869,0.016177730692847354,NA,NA
7,0.8242188099433951,0.8242188099433951,0.8242188099433951,0.8242188099433951,NA,NA,0.7588017923647699,0.06621888717817123,0.7665898827578594,0.037968153949273976,0.9619445484628509,0.01865889231535522,NA,NA
8,0.8427292536430446,0.8427292536430446,0.8427292536430446,0.8427292536430446,NA,NA,0.8045662887395012,0.06507958337181058,0.8186564175662866,0.0428491598836642,1.0017177057079292,0.021540245332099965,NA,NA
9,0.9563922261635975,0.9563922261635975,0.9563922261635975,0.9563922261635975,NA,NA,0.8493267217635292,0.05786116067333501,0.8511542226051872,0.04345635007204018,1.034573092580546,0.023068368641306045,NA,NA
10,0.9985126687120738,0.9985126687120738,0.9985126687120738,0.9985126687120738,NA,NA,0.91043674748934,0.054280684782628805,0.895821658118745,0.04478060582375772,1.0711355956193227,0.0251457952061211,NA,NA
11,1.050559264036345,1.050559264036345,1.050559264036345,1.050559264036345,NA,NA,0.955898664364035,0.0603829442355233,0.9404518681509147,0.04545132473519778,1.109340840496171,0.027858270641303595,NA,NA
12,1.0801962130824752,1.0801962130824752,1.0801962130824752,1.0801962130824752,NA,NA,1.0112783486505483,0.05242655966025531,0.9905391359550628,0.05573748855083672,1.1432946896716687,0.030704655338400336,NA,NA
13,1.1204535977267607,1.1204535977267607,1.1204535977267607,1.1204535977267607,NA,NA,1.0592227783388892,0.05122562285418052,1.0362900634202203,0.050805330240558035,1.1774509856552555,0.0335435652741162,NA,NA
14,1.1574562671112543,1.1574562671112543,1.1574562671112543,1.1574562671112543,NA,NA,1.1138940911309834,0.049906484372241676,1.0850778748818122,0.05369256818579268,1.2103836721566852,0.03418470775324902,NA,NA
15,1.1877001985837767,1.1877001985837767,1.1877001985837767,1.1877001985837767,NA,NA,1.1564185644595812,0.04442775387098706,1.1216322472846505,0.06150870752224442,1.2458777011898143,0.035589536830799975,NA,NA
16,1.2298124071405372,1.2298124071405372,1.2298124071405372,1.2298124071405372,NA,NA,1.2099116636887755,0.042798226742766905,1.1541980709220536,0.06112098769816482,1.2770991883096234,0.03632348875763395,NA,NA
17,1.2791089961575404,1.2791089961575404,1.2791089961575404,1.2791089961575404,NA,NA,1.2518387536895323,0.03661419176418028,1.186754724882912,0.06339343720953022,1.3091207879617863,0.03712747650630105,NA,NA
18,1.313792266906935,1.313792266906935,1.313792266906935,1.313792266906935,NA,NA,1.301910217923841,0.03634174546856534,1.2267732977863106,0.06413204229482776,1.3425778605593213,0.03802522699418598,NA,NA
19,1.3657479185349486,1.3657479185349486,1.3657479185349486,1.3657479185349486,NA,NA,1.3531134459592902,0.03019991403788097,1.2711179656711045,0.05807743215778836,1.3790605236613187,0.03848121672589042,NA,NA
20,1.4073731577009092,1.4073731577009092,1.4073731577009092,1.4073731577009092,NA,NA,1.3945546105613358,0.02690519595402935,1.323084681339138,0.058182588814544814,1.4119844870114333,0.03819198276615126,NA,NA
21,1.4467955621111646,1.4467955621111646,1.4467955621111646,1.4467955621111646,NA,NA,1.4419073061086656,0.018598553631551617,1.389168923172042,0.04686947246568516,1.4482183660628152,0.04079807485385062,2.0722063766443695,0.06775619565993854
22,1.479318344886523,1.479318344886523,1.479318344886523,1.479318344886523,1.4801095119839303,0.04518757914427802,1.488061105958465,5.646012854083701e-16,1.4801095119839303,0.04518757914427802,1.4801095119839303,0.04518757914427802,1.4731439110250317,0.04962051380855548
