Cardinality,MIP_mean_entropy,MIP_std_entropy,TOPK_mean_entropy,TOPK_std_entropy,BP_mean_entropy,BP_std_entropy,RND_mean_entropy,RND_std_entropy,SB_mean_entropy,SB_std_entropy,SF_mean_entropy,SF_std_entropy,ICARUS_mean_entropy,ICARUS_std_entropy
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.48520965040238406,0.48520965040238406,0.48520965040238406,0.48520965040238406,NA,NA,0.6846510063188951,0.1273582712644991,0.5030268781517896,0.32472256321356385,0.9054625856029924,0.16346251553557703,NA,NA
3,0.5922063133897484,0.5922063133897484,0.5922063133897484,0.5922063133897484,NA,NA,0.6471728617797703,0.10755905736262894,0.46511758973365575,0.27877427505373176,0.8552414720628284,0.1471668158816764,NA,NA
4,0.7022216378523678,0.7022216378523678,0.7022216378523678,0.7022216378523678,NA,NA,0.6680502540909103,0.09142680662504815,0.4912665971184252,0.2996162001187923,0.8469209535948637,0.1667871071362689,NA,NA
5,0.6677810927320387,0.6677810927320387,0.6677810927320387,0.6677810927320387,NA,NA,0.7201806468817835,0.08251430487788586,0.5349473516201536,0.31759561780947737,0.8555260067914793,0.2017174926581751,NA,NA
6,0.65307036962345,0.65307036962345,0.65307036962345,0.65307036962345,NA,NA,0.7867975953655948,0.08336688197252334,0.5652428972327441,0.32858123900641895,0.8813955336587275,0.23438882163725924,NA,NA
7,0.702691197248758,0.702691197248758,0.702691197248758,0.702691197248758,NA,NA,0.8447812822232806,0.08558430084502336,0.5984456583375434,0.36068383010785904,0.9320544899106112,0.25061677778089986,NA,NA
8,0.7280736680604888,0.7280736680604888,0.7280736680604888,0.7280736680604888,NA,NA,0.9013016950997014,0.07923349001171216,0.6404111979640513,0.3808510400013912,0.9973472944065174,0.2669798848138186,1.0920557282990997,0.24210044523943863
9,0.8096634729765992,0.8096634729765992,0.8096634729765992,0.8096634729765992,NA,NA,0.9639010956500789,0.07342420533708223,0.6950847642729902,0.40345011520870233,1.06026187854475,0.27611089449032494,NA,NA
10,0.8457051901918301,0.8457051901918301,0.8457051901918301,0.8457051901918301,NA,NA,1.0126045652151614,0.07034156015625352,0.7337413103423653,0.4282354411274529,1.0856161450640958,0.30386236609517847,1.121203916325122,0.3228118054325449
11,0.8952829705388669,0.8952829705388669,0.8952829705388669,0.8952829705388669,NA,NA,1.0812930408565642,0.07246356921225662,0.7933375585180779,0.4452181901735962,1.1097199991656754,0.3301214704275652,1.0303865434114443,0.3501508786493473
12,0.9229350734192379,0.9229350734192379,0.9229350734192379,0.9229350734192379,NA,NA,1.1317763140973178,0.06570110007142715,0.8408384761282741,0.47272853228931366,1.1332024091520339,0.3461423575823944,0.9900082241268227,0.38328760019127006
13,0.9477213595901414,0.9477213595901414,0.9387442424151151,0.9387442424151151,1.1569552653794815,0.3712792931254766,1.1867208495298671,0.06368569975431497,0.8883275925514155,0.5022375830718296,1.1667174255470705,0.3684125869605255,0.962749277426233,0.4305553437999577
14,0.9994314271073416,0.9994314271073416,0.9123831507496649,0.9123831507496649,NA,NA,1.2441157846383526,0.059741277601578366,0.9470387382618163,0.5096923370320592,1.1660945562348792,0.3906041457733811,NA,NA
15,1.0720603653713419,1.0720603653713419,0.8891384068224989,0.8891384068224989,NA,NA,1.2942043197238118,0.060576445774298555,1.013419499783476,0.5133203745845417,1.1876378964210053,0.40909361316495874,NA,NA
16,1.1369560346795167,1.1369560346795167,0.8684416199522905,0.8684416199522905,NA,NA,1.3435096679382683,0.05273367876478011,1.0843275445130962,0.5303133365460078,1.2142885368837673,0.4461403590282269,1.393854612143782,0.38814075034571344
17,1.2303138338653228,1.2303138338653228,0.8498588524774331,0.8498588524774331,NA,NA,1.4002661414426343,0.051975588495839116,1.108889266380364,0.5558151421632511,1.2463203421815001,0.4776366684068908,1.3915861013265212,0.462619389455607
18,1.2565533068494674,1.2565533068494674,0.8330525078047302,0.8330525078047302,NA,NA,1.454139017863154,0.0415872847773827,1.1288362796657996,0.5790231664389558,1.272398304052161,0.5140434994259756,1.2308597599038107,0.5327385052511745
19,1.2770490748039736,1.2770490748039736,0.8177555923013268,0.8177555923013268,NA,NA,1.5085364014582665,0.03826050787167964,1.1734551666006565,0.6011448846411424,1.2957150550216754,0.5453153820228186,NA,NA
20,1.319411530817706,1.319411530817706,0.8037538810325106,0.8037538810325106,NA,NA,1.5608308403454823,0.033038570800587336,1.1961863375542943,0.626233881604807,1.319411530817706,0.5736083036819749,1.2459242972913902,0.6036102415730291
21,1.3380227683462365,1.3380227683462365,0.7908732783732908,0.7908732783732908,NA,NA,1.6141360720956421,0.022633001190797697,1.276418617983675,0.6227429983970763,1.3380227683462362,0.5960833688466621,1.4703399486456232,0.5007051919219783
22,1.3616655058556748,1.3616655058556748,0.7789706798712316,0.7789706798712316,NA,NA,1.6667065299030004,6.775215424900442e-16,1.3616655058556746,0.621117051765499,1.3616655058556746,0.621117051765499,1.3509987587200438,0.6182809825246032
