Cardinality,MIP_mean_entropy,MIP_std_entropy,TOPK_mean_entropy,TOPK_std_entropy,BP_mean_entropy,BP_std_entropy,RND_mean_entropy,RND_std_entropy,SB_mean_entropy,SB_std_entropy,SF_mean_entropy,SF_std_entropy,ICARUS_mean_entropy,ICARUS_std_entropy
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.6364781483748418,0.6364781483748418,0.6364781483748418,0.6364781483748418,NA,NA,0.6872057604355478,0.1290276667925539,0.5827749643353595,0.20809364246738465,0.6378388088779414,0.17197934150214447,NA,NA
3,0.5984377804734358,0.5984377804734358,0.5984377804734358,0.5984377804734358,NA,NA,0.6349613009542913,0.09659579246957824,0.5522710406028074,0.19518457344021858,0.6078281585754336,0.14798636081899222,65535,NA
4,0.6057247521051817,0.6057247521051817,0.6057247521051817,0.6057247521051817,NA,NA,0.6747945975149144,0.08585288700154584,0.5724573993384537,0.19981306928656664,0.6467797130438215,0.1417259867552063,32767.78971273977,0.130406807282153
5,0.6599242123738674,0.6599242123738674,0.6599242123738674,0.6599242123738674,NA,NA,0.7342112882547999,0.08326013783624253,0.6119465254825726,0.204677480291692,0.6914689840194918,0.15512217898305022,NA,NA
6,0.6927043957622984,0.6927043957622984,0.6927043957622984,0.6927043957622984,NA,NA,0.7937838125742471,0.08269335488299623,0.6555527820984718,0.22309675558917985,0.7527643464294904,0.17803405983901302,NA,NA
7,0.7526547708609302,0.7526547708609302,0.7526547708609302,0.7526547708609302,NA,NA,0.8469911565775574,0.07319962410775635,0.7187861165965974,0.22629368948789394,0.7962851357555353,0.18776114199299967,0.9644081390505391,0.11011661897058893
8,0.7943866370044164,0.7943866370044164,0.7943866370044164,0.7943866370044164,NA,NA,0.9167585659915449,0.0718565204501092,0.771429413655383,0.24545860274403083,0.8488738307462004,0.20863166787889506,NA,NA
9,0.849996698970797,0.849996698970797,0.849996698970797,0.849996698970797,NA,NA,0.9768727217850594,0.07290329908287443,0.8149550212546108,0.26373270153089656,0.90226748049413,0.22152911618396284,NA,NA
10,0.887750116128023,0.887750116128023,0.887750116128023,0.887750116128023,NA,NA,1.02713270093785,0.07645210946221742,0.8637248417018555,0.27243044909429937,0.9507679380592275,0.23441317322389962,0.9304992269186098,0.27480097551721455
11,0.9219561791092269,0.9219561791092269,0.9219561791092269,0.9219561791092269,NA,NA,1.0916065035658598,0.07076738200917225,0.9095711884350415,0.2842007953064796,0.9991762204608741,0.2508774975911452,NA,NA
12,0.9715598261250172,0.9715598261250172,0.9715598261250172,0.9715598261250172,NA,NA,1.151922483185093,0.07435004320365315,0.9624501113442794,0.28903883911159695,1.0487246677011752,0.26156490815082206,NA,NA
13,1.024607755221902,1.024607755221902,1.024607755221902,1.024607755221902,1.1373505868273297,0.30121158824692257,1.2028973440517488,0.07343620855636125,1.023481129334137,0.3079457883959671,1.100136595477137,0.28027702687529715,0.5104904474558454,0.24318291514731247
14,1.0607714224138838,1.0607714224138838,1.025487859917562,1.025487859917562,NA,NA,1.2564327114312444,0.06810985373435963,1.0650206360205174,0.32889832541834213,1.1527547151921433,0.30046535987971,NA,NA
15,1.1068110308992634,1.1068110308992634,0.999361552472477,0.999361552472477,NA,NA,1.3174600295905945,0.06874171021980324,1.1178107334543441,0.34938924595745935,1.1938413390496352,0.3119831422825613,NA,NA
16,1.1875060139965623,1.1875060139965623,0.9760990627418624,0.9760990627418624,NA,NA,1.367509180313418,0.06304745307700425,1.1683684786326738,0.3635445824600735,1.2346600559957777,0.3231852302735965,0.8038093408794372,0.32212760785091094
17,1.247427097542244,1.247427097542244,0.9552126594435557,0.9552126594435557,NA,NA,1.4290326888228253,0.06433882426986795,1.209389868456214,0.376879610011453,1.2748092598503185,0.33811611163866995,NA,NA
18,1.2799835771667296,1.2799835771667296,0.9363228954038691,0.9363228954038691,NA,NA,1.4726322168426529,0.06154056322724216,1.2449064633748932,0.38802003264224894,1.312033160148573,0.35293077573004444,NA,NA
19,1.3127082987084526,1.3127082987084526,0.9191296787930233,0.9191296787930233,NA,NA,1.5230189218202261,0.05979345362054284,1.28158593315047,0.40069405633194916,1.3513847400580876,0.36101079711004713,1.8126098626846172,0.2703685211416749
20,1.3658266557359098,1.3658266557359098,0.9033922280165112,0.9033922280165112,NA,NA,1.5893753701320252,0.057175663008661094,1.3191860056407911,0.41170414982994935,1.3865030337889634,0.3739498924860322,NA,NA
21,1.4223375233216142,1.4223375233216142,0.8889148654692101,0.8889148654692101,NA,NA,1.640054886173225,0.055820711642425705,1.368092226104807,0.42238604534439306,1.4246294882455823,0.3886936661546534,1.2591531901725868,0.4111321149793218
22,1.4613469162822175,1.4613469162822175,0.8755367465777054,0.8755367465777054,NA,NA,1.683284185000786,0.04646420377812871,1.4070926558770382,0.4359438756007223,1.4596683154664447,0.4032328831006386,NA,NA
23,1.5127868831495024,1.5127868831495024,0.8631243009150112,0.8631243009150112,NA,NA,1.7421872739941133,0.049672808288682216,1.4400864527596176,0.44562587738327003,1.5064980669296277,0.42044680755729424,0.6240702670507065,0.2696551175580236
24,1.5488070192160857,1.5488070192160857,0.8515655799482194,0.8515655799482194,NA,NA,1.7926455685960905,0.043736874702994005,1.4957670133924212,0.4562705212870304,1.5473962138513786,0.43152269645309144,2.0172398562949496,0.6642886309952912
25,1.5853918288989433,1.5853918288989433,0.8407659693606605,0.8407659693606605,NA,NA,1.8452114638558144,0.042446651660350165,1.5378518448716518,0.4709767118499322,1.583743917585126,0.4423041298684565,NA,NA
26,1.6285708983590645,1.6285708983590645,0.8306448939018714,0.8306448939018714,NA,NA,1.8873422039030006,0.0375070565539113,1.577397624232638,0.48061715334576044,1.6283094512939795,0.45531737494268243,10923.966910401612,0.47771775051443616
27,1.6640670260991846,1.6640670260991846,0.8211332548227384,0.8211332548227384,NA,NA,1.940523960431661,0.03410600186551026,1.6255747671799932,0.4928129276452891,1.663808572840646,0.46619374790021945,NA,NA
28,1.7012810607589421,1.7012810607589421,0.812171415314666,0.812171415314666,NA,NA,1.9934250211593652,0.023444796014653088,1.6675208392493281,0.5076410818859213,1.7010254282564865,0.4812301462540657,1.142457002616139,0.41288826633829673
29,1.735681458218202,1.735681458218202,0.803707600932045,0.803707600932045,NA,NA,2.041739683138013,0.018445055915288035,1.7377999154208996,0.5060163699794783,1.735428489717471,0.49272801239397934,NA,NA
30,1.769108645240321,1.769108645240321,0.7956966178259072,0.7956966178259072,NA,NA,2.0925379643437854,4.0328663243455014e-16,1.7688581982118061,0.5038976147803305,1.7688581982118061,0.5038976147803305,NA,NA
