Cardinality,MIP_mean_entropy,MIP_std_entropy,TOPK_mean_entropy,TOPK_std_entropy,BP_mean_entropy,BP_std_entropy,RND_mean_entropy,RND_std_entropy,SB_mean_entropy,SB_std_entropy,SF_mean_entropy,SF_std_entropy,ICARUS_mean_entropy,ICARUS_std_entropy
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1.006734217387976,1.006734217387976,1.006734217387976,1.006734217387976,NA,NA,0.8746881761132886,0.12953891285672642,0.7609807130636466,0.07895862668692033,0.9969699105846699,0.03498577447044663,NA,NA
3,0.8706982351855225,0.8706982351855225,0.8706982351855225,0.8706982351855225,NA,NA,0.8225942027539672,0.08578914192748308,0.7909974261414511,0.06280570699228581,0.9309942751947687,0.034737302347094545,NA,NA
4,0.8146393584175385,0.8146393584175385,0.8146393584175385,0.8146393584175385,NA,NA,0.8880958274320243,0.06387089145551354,0.8146393584175385,0.06522595041360972,0.9345260532578509,0.04129832882228161,NA,NA
5,0.9199759995705313,0.9199759995705313,0.9199759995705313,0.9199759995705313,NA,NA,0.9544181760683019,0.04441809539477058,0.9199759995705313,0.05661375661633252,0.9306025655763879,0.055086843942921467,0.946941802158316,0.06404039214418604
6,1.0142468569760055,1.0142468569760055,1.0142468569760055,1.0142468569760055,1.0142468569760055,0.05688798237764684,1.0274891284687178,4.194180977319321e-16,1.0142468569760055,0.05688798237764684,1.0142468569760055,0.05688798237764684,1.0070278790648168,0.05302594699233964
