Cardinality,MIP_mean_entropy,MIP_std_entropy,TOPK_mean_entropy,TOPK_std_entropy,BP_mean_entropy,BP_std_entropy,RND_mean_entropy,RND_std_entropy,SB_mean_entropy,SB_std_entropy,SF_mean_entropy,SF_std_entropy,ICARUS_mean_entropy,ICARUS_std_entropy
21,1.2015164692163562,1.2015164692163562,1.2015164692163562,1.2015164692163562,NA,NA,1.0902390477900417,0.08379047113499542,1.072728078922344,0.2254872193156621,1.298195736048531,0.1520259153017068,NA,NA
22,1.2379571768797397,1.2379571768797397,1.2379571768797397,1.2379571768797397,NA,NA,1.1312488807769765,0.0879115600801021,1.0994051284037356,0.23161624912133635,1.3315794428126153,0.15703693447917666,NA,NA
23,1.2741299155799137,1.2741299155799137,1.2741299155799137,1.2741299155799137,NA,NA,1.1691782282063805,0.08262770527167558,1.1313661469976208,0.24276984601338578,1.358260844528572,0.16139949302480783,NA,NA
24,1.305142773811013,1.305142773811013,1.305142773811013,1.305142773811013,NA,NA,1.2008301280996068,0.0859384890271647,1.1568749999946921,0.24798146481847605,1.3932159772149966,0.16868238405459055,NA,NA
25,1.3430191242212979,1.3430191242212979,1.3430191242212979,1.3430191242212979,NA,NA,1.2327220069682356,0.07962693145139454,1.1890452142555699,0.2544762410427403,1.4249145980834006,0.17109629697222142,NA,NA
26,1.3754991186112282,1.3754991186112282,1.3754991186112282,1.3754991186112282,NA,NA,1.27004433010969,0.07983281055040405,1.2128949700627532,0.2544747275322719,1.4567058986583292,0.18046190666395656,NA,NA
27,1.4116705324147727,1.4116705324147727,1.4116705324147727,1.4116705324147727,NA,NA,1.2937572149164576,0.08813279891053803,1.2442563979282388,0.24990251275761097,1.4890410775717857,0.18901092182144855,2.8107160768116692,0.25329055982010046
28,1.4319544604014114,1.4319544604014114,1.4319544604014114,1.4319544604014114,NA,NA,1.3408163348795878,0.08015804744151064,1.2655534497163772,0.2525316399855737,1.520023015097817,0.1927325579616022,NA,NA
29,1.456406480018341,1.456406480018341,1.456406480018341,1.456406480018341,NA,NA,1.3542329952818715,0.08451498799266709,1.2865557681720985,0.250593462731333,1.5548484811340524,0.20246490625293814,NA,NA
30,1.461879396135932,1.461879396135932,1.461879396135932,1.461879396135932,NA,NA,1.4063712669460906,0.08225079346741591,1.3070819549618853,0.25226174113396027,1.5817300609789042,0.2065585793250283,NA,NA
31,1.4634926366083447,1.4634926366083447,1.4634926366083447,1.4634926366083447,NA,NA,1.4332526237119614,0.07704356021519367,1.3256005127622834,0.2510250278161641,1.6121009373454385,0.20946076538220695,2.6310605172021653,0.3514816694536141
32,1.4691281274648273,1.4691281274648273,1.4691281274648273,1.4691281274648273,NA,NA,1.4588869243233804,0.076445615120142,1.3479073512908426,0.25493943332212327,1.6387454124577792,0.21074189096428084,NA,NA
33,1.4721389257522837,1.4721389257522837,1.4721389257522837,1.4721389257522837,NA,NA,1.4975500111251978,0.08396727417094756,1.364314908126997,0.257553837338858,1.663064301080828,0.2126544503728037,NA,NA
34,1.4623088225363756,1.4623088225363756,1.4623088225363756,1.4623088225363756,NA,NA,1.5429424959060236,0.07579808826793409,1.3887609864376778,0.2578418216046617,1.6866316916437791,0.21528121076217574,NA,NA
35,1.4560435892417312,1.4560435892417312,1.4560435892417312,1.4560435892417312,NA,NA,1.5584205744923751,0.0790208343913001,1.4117200702184993,0.2581559318582452,1.7147833281367757,0.2237202529370836,NA,NA
36,1.448051334399978,1.448051334399978,1.448051334399978,1.448051334399978,NA,NA,1.6030719868045802,0.07344284369994593,1.4362720825441373,0.2607160764124171,1.7451158665970141,0.23112788426481642,NA,NA
37,1.4929015048428,1.4929015048428,1.4929015048428,1.4929015048428,NA,NA,1.6245742454968888,0.07543741816243581,1.4625360019818237,0.2638232447978799,1.772155950481156,0.23775909179756882,NA,NA
38,1.5273186333616424,1.5273186333616424,1.5273186333616424,1.5273186333616424,NA,NA,1.6618813798560164,0.07807177195017272,1.4909732422185322,0.26941302254836974,1.8027277175846737,0.24206946673931498,NA,NA
39,1.560874938047092,1.560874938047092,1.560874938047092,1.560874938047092,NA,NA,1.6895610625861361,0.07569479400269084,1.5216874529955182,0.2687605828201346,1.8271211295472947,0.2510614294737771,2.265843376877166,0.3833513781292641
40,1.5645875988101006,1.5645875988101006,1.5645875988101006,1.5645875988101006,NA,NA,1.7178785006206259,0.07758083718755271,1.5542561661016807,0.2742952759525344,1.8561727901672038,0.25868597762098894,NA,NA
41,1.5868461913195764,1.5868461913195764,1.5868461913195764,1.5868461913195764,NA,NA,1.7529728196427945,0.07372155980181486,1.5921717029331912,0.2737717445712734,1.8841831836220528,0.26635502665468014,NA,NA
42,1.6234848429947708,1.6234848429947708,1.6234848429947708,1.6234848429947708,NA,NA,1.7929333033424124,0.07371392755642195,1.6220318650390797,0.27302440291381674,1.9118597443759675,0.2733895150134827,NA,NA
43,1.650526654895007,1.650526654895007,1.650526654895007,1.650526654895007,NA,NA,1.8123341155458683,0.0701755399037855,1.6482592180504132,0.27889722541123474,1.943089747819025,0.27818309486937765,NA,NA
44,1.6870342525243511,1.6870342525243511,1.6870342525243511,1.6870342525243511,NA,NA,1.8514722405571167,0.07173993880498299,1.6749271617638408,0.2845917472825578,1.9758234738639193,0.28313330999684727,1.5554756290196359,0.2828354895597006
45,1.6884310174031298,1.6884310174031298,1.6884310174031298,1.6884310174031298,NA,NA,1.8775957413325803,0.06406460755575759,1.6975096169713233,0.28405914660113996,2.01149857107458,0.28644625780451843,NA,NA
46,1.689605473413754,1.689605473413754,1.689605473413754,1.689605473413754,NA,NA,1.9105944667280024,0.07178315042203208,1.7222910555777178,0.2837759445950091,2.0363801154636376,0.2835504115257853,1.1644518583303838,0.2074243658136074
47,1.6905919501228763,1.6905919501228763,1.6905919501228763,1.6905919501228763,NA,NA,1.940064247376507,0.06946283016307453,1.7491133932176497,0.29002379131883116,2.058524035765709,0.27912831151779166,0.9699886583885204,0.16484287414236645
48,1.720015797697005,1.720015797697005,1.720015797697005,1.720015797697005,NA,NA,1.9720929253721948,0.06369349369389682,1.7792380148761135,0.293922183700301,2.0834481083400855,0.2852357417190049,NA,NA
49,1.7488494004152078,1.7488494004152078,1.7488494004152078,1.7488494004152078,NA,NA,1.999357037421406,0.06425539108337369,1.8140223600474252,0.300673544802193,2.1085738329231023,0.28875396830787226,NA,NA
50,1.7846427378398932,1.7846427378398932,1.7846427378398932,1.7846427378398932,NA,NA,2.0341389921237165,0.060556541098477905,1.8505218043240381,0.30791412666981594,2.1279477731627408,0.28576198608316317,NA,NA
51,1.8201469818321232,1.8201469818321232,1.8201469818321232,1.8201469818321232,NA,NA,2.0604449388665107,0.060313631754403144,1.8796831989798795,0.31601052949440067,2.1418960621270053,0.287662220892817,NA,NA
52,1.8542639848082683,1.8542639848082683,1.8542639848082683,1.8542639848082683,NA,NA,2.0916599004284797,0.06135538705351405,1.9064395732801547,0.3201941997420319,2.1549912674619285,0.29524715879096974,NA,NA
53,1.8937808014307735,1.8937808014307735,1.8884602861985853,1.8884602861985853,NA,NA,2.1264043991260153,0.057491694871530115,1.9408145864966406,0.32529419783341185,2.168895334714521,0.30117046148617754,NA,NA
54,1.9409821023793323,1.9409821023793323,1.9188971933434655,1.9188971933434655,2.188765179788074,0.30070061122028036,2.152248268433798,0.05718234789109576,1.9731975898235488,0.3286517264098496,2.1919237925467128,0.30815931826723725,0.6844408668040566,0.043724578179978796
