Cardinality,MIP_mean_entropy,MIP_std_entropy,TOPK_mean_entropy,TOPK_std_entropy,BP_mean_entropy,BP_std_entropy,RND_mean_entropy,RND_std_entropy,SB_mean_entropy,SB_std_entropy,SF_mean_entropy,SF_std_entropy,ICARUS_mean_entropy,ICARUS_std_entropy
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.6928505464821134,0.6928505464821134,0.6928505464821134,0.6928505464821134,NA,NA,0.6733293543838355,0.17317642247745454,0.5751052963724397,0.05523524268587595,1.0198061653886807,0.01315636827045389,NA,NA
3,0.7040092922576312,0.7040092922576312,0.7040092922576312,0.7040092922576312,NA,NA,0.637028682614407,0.12294999980951576,0.48939609837510956,0.039984875773674884,0.9200593800937967,0.014100264479466508,NA,NA
4,0.634365004720362,0.634365004720362,0.634365004720362,0.634365004720362,NA,NA,0.6757045894657299,0.10469137146905567,0.5281411701159655,0.03716761350116348,0.9457329630057537,0.009215171193232235,NA,NA
5,0.7406195347013589,0.7406195347013589,0.7406195347013589,0.7406195347013589,NA,NA,0.7405851247084136,0.10057420678369408,0.5216352036844422,0.03391377165529996,0.9773753895454192,0.01035263975832372,NA,NA
6,0.7907262556800259,0.7907262556800259,0.7907262556800259,0.7907262556800259,NA,NA,0.7982396892637003,0.08535644785932178,0.5756299184081475,0.03018904593503126,1.0042657480187238,0.013423295259967688,NA,NA
7,0.784382464400232,0.784382464400232,0.784382464400232,0.784382464400232,NA,NA,0.8320631708782165,0.0771028760493367,0.6560966912414609,0.02458895169587998,1.0065754888970473,0.015715749264064393,NA,NA
8,0.8105725105662749,0.8105725105662749,0.8105725105662749,0.8105725105662749,NA,NA,0.9092411216238266,0.06645878225951299,0.7500125180301845,0.024077468686105784,1.0126750692230682,0.01660436145784719,NA,NA
9,0.9237771575765725,0.9237771575765725,0.9237771575765725,0.9237771575765725,NA,NA,0.957416312493539,0.05548767161368584,0.8509406825000896,0.022133817243312256,1.0520506039021207,0.01802667123264068,NA,NA
10,0.9613835114593061,0.9613835114593061,0.9613835114593061,0.9613835114593061,NA,NA,1.0203033838871198,0.03890794215313758,0.9614888404201577,0.021277428081216885,1.0729680254135119,0.018377187729228292,NA,NA
11,1.0744176570311723,1.0744176570311723,1.0744176570311723,1.0744176570311723,1.0745187994362928,0.020422945770873432,1.0787621943499324,4.678124936240781e-16,1.0745187994362928,0.020422945770873432,1.0745187994362928,0.020422945770873432,1.073182054222973,0.021682957359700977
