Cardinality,MIP_mean_entropy,MIP_std_entropy,TOPK_mean_entropy,TOPK_std_entropy,BP_mean_entropy,BP_std_entropy,RND_mean_entropy,RND_std_entropy,SB_mean_entropy,SB_std_entropy,SF_mean_entropy,SF_std_entropy,ICARUS_mean_entropy,ICARUS_std_entropy
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,0.8800936852950692,0.8800936852950692,0.8800936852950692,0.8800936852950692,NA,NA,0.8095067392930867,0.10610628447269813,0.8292787649629246,0.048280508580201886,0.957056100844677,0.029600111510510705,NA,NA
3,0.8675017995112297,0.8675017995112297,0.8675017995112297,0.8675017995112297,NA,NA,0.7680409981411978,0.07903281700048859,0.8014682069444957,0.030277432131157737,0.8842264151244678,0.025362067203229977,NA,NA
4,0.7972101726059843,0.7972101726059843,0.7972101726059843,0.7972101726059843,NA,NA,0.8075057140277548,0.06383181547944625,0.7847528741243289,0.03041006332659284,0.9134567447760054,0.02217143699956667,NA,NA
5,0.8581454412354028,0.8581454412354028,0.8581454412354028,0.8581454412354028,NA,NA,0.8716459125788266,0.05498274219099443,0.8412558856490299,0.030700064490004467,0.9683011354909772,0.024281008608526885,NA,NA
6,0.9290066138682658,0.9290066138682658,0.9290066138682658,0.9290066138682658,NA,NA,0.9446734753782685,0.05296121320229241,0.8790519065390974,0.027776022427309827,1.024115594680056,0.02590961782247644,NA,NA
7,1.0135311791597048,1.0135311791597048,1.0135311791597048,1.0135311791597048,NA,NA,1.0132289938093308,0.045054833951394695,0.9630016245337474,0.027091946919530964,1.088780427469773,0.024035302060584,NA,NA
8,1.0821285846853388,1.0821285846853388,1.0821285846853388,1.0821285846853388,NA,NA,1.0779864157245376,0.03857432882900002,1.0211060576597006,0.034633870854451236,1.136079888379643,0.030636101104288563,NA,NA
9,1.1424342840962871,1.1424342840962871,1.1424342840962871,1.1424342840962871,NA,NA,1.150694037736139,0.03378630696775196,1.088301314180188,0.03305771731246232,1.194369625278976,0.03363202375094563,NA,NA
10,1.1984792290308384,1.1984792290308384,1.1984792290308384,1.1984792290308384,NA,NA,1.2235346787834436,0.026154390866394834,1.1801593830967492,0.0321456744815413,1.2453355306639147,0.03184784951886131,NA,NA
11,1.276298893611777,1.276298893611777,1.276298893611777,1.276298893611777,1.276298893611777,0.029255775939461572,1.288315148128449,4.516810283266961e-16,1.276298893611777,0.029255775939461572,1.276298893611777,0.029255775939461572,1.2751926537674452,0.028956749585971175
