Cardinality,MIP_mean_regret,MIP_std_regret,TOPK_mean_regret,TOPK_std_regret,BP_mean_regret,BP_std_regret,RND_mean_regret,RND_std_regret,SB_mean_regret,SB_std_regret,SF_mean_regret,SF_std_regret,ICARUS_mean_regret,ICARUS_std_regret
19,1.211503759398496,0.6295147120469771,1.0127658769002796,0.038297630700838844,NA,NA,9.21288021645128,7.836421048425259,7.593386930180425,4.962518455956087,1.0240309297165429,0.050785001031817135,1.3184057476813178,0.45190944617901185
20,1.0127658769002796,0.038297630700838844,1,0,NA,NA,8.204497868842331,7.8605832994532605,7.593386930180425,4.962518455956087,1.020383536316463,0.0464530649831511,NA,NA
21,1.0008960573476702,0.0026881720430107277,1,0,NA,NA,6.946405918051554,7.400797976238013,7.390351566066499,5.074740076173867,1.008046466297331,0.02544516061534714,1.0349445758379756,0.0754377550094475
22,1.2708960573476702,0.6353135881603594,1,0,NA,NA,7.742309573772553,7.766577831131833,7.389199403336196,5.073854515683703,1,0,NA,NA
23,1.06,0.17999999999999997,1,0,NA,NA,5.43260623686091,6.8131520890106225,7.385459717075512,5.071514372654804,1,0,1,0
24,1.0180292400583795,0.03976999560709922,1,0,NA,NA,4.2792855956469715,5.879185706627687,7.385446709723756,5.071528685946409,1,0,1.0287595376531045,0.06787024312437907
25,1.0112650528162632,0.033795158448789595,1,0,NA,NA,3.7755736902550576,5.419522695465225,7.384307946859061,5.068946964883292,1,0,NA,NA
26,1,0,1,0,NA,NA,3.72821675203921,5.648775082843161,7.384307946859061,5.068946964883292,1,0,1.1354906817645671,0.42845915610507374
27,1.0052633631580998,0.01579008947430003,1,0,NA,NA,3.1922872349263756,5.156401442139653,7.383155784128758,5.068061404393129,1,0,NA,NA
28,1,0,1,0,NA,NA,2.260108792993373,3.727821626829186,7.383155784128758,5.068061404393129,1,0,1,0
29,1,0,1,0,NA,NA,1.6872666086940016,2.3814332887440592,7.072285325714718,4.9738045791532315,1,0,NA,NA
30,1,0,1,0,NA,NA,1,0,1,0,1,0,NA,NA
