Cardinality,MIP_mean_regret,MIP_std_regret,TOPK_mean_regret,TOPK_std_regret,BP_mean_regret,BP_std_regret,RND_mean_regret,RND_std_regret,SB_mean_regret,SB_std_regret,SF_mean_regret,SF_std_regret,ICARUS_mean_regret,ICARUS_std_regret
1,130569177.43943867,166188806.74724504,1014655308.0253298,1854762452.7387364,NA,NA,21321502694.707214,34047339658.54406,NA,NA,NA,NA,NA,NA
2,22695376.162316885,34426633.42788745,367932006.13677293,419244735.6474731,NA,NA,1715499524.6317368,2139725719.8762634,NA,NA,NA,NA,NA,NA
3,146449.47373397095,296539.32530634874,332026641.1853678,431127270.8377915,NA,NA,922638821.5265015,836739829.8197887,NA,NA,NA,NA,NA,NA
4,146447.99410842042,296540.0559801189,668193.4006368538,910676.0078944544,NA,NA,734648631.5060052,780836830.1485317,NA,NA,NA,NA,NA,NA
5,43855.621646643645,131542.46767630428,127464.5286005007,269984.4457277604,NA,NA,447612272.43152547,707592299.9973333,NA,NA,NA,NA,NA,NA
6,1.2515013054010573,0.30772889703805284,43851.63536136142,131543.79626674522,NA,NA,219658974.36058715,538688872.536944,NA,NA,NA,NA,1.2515013054010573,0.3243747388305633
7,1,0,1,0,NA,NA,1,0,NA,NA,NA,NA,1,0
