Cardinality,MIP_mean_regret,MIP_std_regret,TOPK_mean_regret,TOPK_std_regret,BP_mean_regret,BP_std_regret,RND_mean_regret,RND_std_regret,SB_mean_regret,SB_std_regret,SF_mean_regret,SF_std_regret,ICARUS_mean_regret,ICARUS_std_regret
15,1.395395295934001,0.6979042269493326,1.5942004303933328,0.6477284236002211,NA,NA,6026405718352.604,7600545616532.436,514697348577.3802,1451502255486.2834,1.3476644456129434,0.7382496671442302,1.4673883576721596,0.7476263950063267
16,1.3138892596272043,0.6552238422911117,1.5764616389703305,0.598695462179762,NA,NA,4889750010850.087,6911973258590.635,514697331915.353,1451502256581.348,1.2712238417694786,0.7041070128865151,NA,NA
17,1.2699122041778736,0.660039649408995,1.5377189489118515,0.49462046237039453,NA,NA,3281291335593.582,5465943947765.209,514697321920.29254,1451502252966.2695,1.2686897287090497,0.6962109692500705,1.2699122041778736,0.6957428793838114
18,1.203119008449712,0.49218201012791146,1.5377189489118515,0.49462046237039453,1.2613548758961057,0.6990195084476251,3281226460649.5684,5200193815570.827,514697321920.29254,1451502252966.2695,1.1955074630450184,0.5762618996809196,1.2682290207293883,0.6540194798184563
19,1.0185850635029279,0.05274106751318187,1.5377189489118515,0.49462046237039453,NA,NA,2916649289645.6665,4834762987435.535,450360151746.7626,1424163473159.0574,1.1955074630450184,0.5762618996809196,NA,NA
20,1.0123203285420943,0.03696098562628338,1.3596298536246134,0.26294880825139916,NA,NA,2273246164913.4824,4192897968323.956,450360123723.29706,1424163483005.496,1.1955074630450184,0.5762618996809196,NA,NA
21,1.0394250513347023,0.11827515400410679,1.3596298536246134,0.26294880825139916,NA,NA,1908669022112.607,4191710577440.0576,450360097383.8985,1424163468725.9612,1.0132462544680203,0.038744391488359564,NA,NA
22,1.000925925925926,0.0027777777777777237,1.3596298536246134,0.26294880825139916,NA,NA,1458340832733.8076,2930404646753.7754,450360054846.6059,1424163374011.9949,1.0132462544680203,0.038744391488359564,NA,NA
23,1,0,1.3596298536246134,0.26294880825139916,NA,NA,1136623255162.5837,2179774596078.0579,193011491531.46536,610355881583.6224,1.0132462544680203,0.038744391488359564,NA,NA
24,1,0,1.3596298536246134,0.26294880825139916,NA,NA,922166155193.3894,2293853594037.8926,64337216463.6474,203452142316.45148,1.0132462544680203,0.038744391488359564,NA,NA
25,1,0,1.3596298536246134,0.26294880825139916,NA,NA,750600344999.7385,2428315196348.38,64337216463.6474,203452142316.45148,1.0132462544680203,0.038744391488359564,NA,NA
26,1,0,1.3596298536246134,0.26294880825139916,NA,NA,579034537532.3054,1544624658663.2139,64337216463.6474,203452142316.45148,1.0132462544680203,0.038744391488359564,1.5133938654240235,0.6010178139066104
27,1,0,1.3596298536246134,0.26294880825139916,NA,NA,407468697260.4493,1270356297087.9834,64337216463.51584,203452142316.49768,1,0,1.0679290440497902,0.07006523335749282
28,1,0,1.3596298536246134,0.26294880825139916,NA,NA,257348639053.27075,966688188485.5214,64337216463.3925,203452142316.54105,1,0,1.0181571815718158,0.05741804965617382
29,1,0,1,0,NA,NA,1,0,1,0,1,0,1.0096233168022855,0.030431599740590315
